"ID","TASK","WHO ID","WHAT ID","RELATED ASSOCIATION","DUE DATE","TASK SUB TYPE","DESCRIPTION","STATUS","PRIORITY","STATUS"
"00T3C00000GLEUXUA5","task 1731","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEUYUA5","task 1732","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEUZUA5","task 1733","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEUaUAP","task 1734","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEUbUAP","task 1735","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEUcUAP","task 1736","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEUdUAP","task 1737","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEUeUAP","task 1738","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEUfUAP","task 1739","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEUgUAP","task 1740","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEUhUAP","task 1741","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEUiUAP","task 1742","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEUjUAP","task 1743","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEUkUAP","task 1744","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEUlUAP","task 1745","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEUmUAP","task 1746","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEUnUAP","task 1747","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEUoUAP","task 1748","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEUpUAP","task 1749","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEUqUAP","task 1750","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEUrUAP","task 1751","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEUsUAP","task 1752","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEUtUAP","task 1753","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEUuUAP","task 1754","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEUvUAP","task 1755","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEUwUAP","task 1756","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEUxUAP","task 1757","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEUyUAP","task 1758","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEUzUAP","task 1759","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEV0UAP","task 1760","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEV1UAP","task 1761","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEV2UAP","task 1762","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEV3UAP","task 1763","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEV4UAP","task 1764","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEV5UAP","task 1765","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEV6UAP","task 1766","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEV7UAP","task 1767","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEV8UAP","task 1768","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEV9UAP","task 1769","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEVAUA5","task 1770","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEVBUA5","task 1771","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEVCUA5","task 1772","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEVDUA5","task 1773","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEVEUA5","task 1774","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEVFUA5","task 1775","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEVGUA5","task 1776","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEVHUA5","task 1777","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEVIUA5","task 1778","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEVJUA5","task 1779","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEVKUA5","task 1780","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEVLUA5","task 1781","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEVMUA5","task 1782","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEVNUA5","task 1783","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEVOUA5","task 1784","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEVPUA5","task 1785","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEVQUA5","task 1786","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEVRUA5","task 1787","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEVSUA5","task 1788","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEVTUA5","task 1789","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEVUUA5","task 1790","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEVVUA5","task 1791","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEVWUA5","task 1792","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEVXUA5","task 1793","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEVYUA5","task 1794","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEVZUA5","task 1795","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEVaUAP","task 1796","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEVbUAP","task 1797","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEVcUAP","task 1798","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEVdUAP","task 1799","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEVeUAP","task 1800","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEVkUAP","task 1801","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEVlUAP","task 1802","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEVmUAP","task 1803","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEVnUAP","task 1804","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEVoUAP","task 1805","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEVpUAP","task 1806","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEVqUAP","task 1807","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEVrUAP","task 1808","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEVsUAP","task 1809","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEVtUAP","task 1810","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEVuUAP","task 1811","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEVvUAP","task 1812","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEVwUAP","task 1813","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEVxUAP","task 1814","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEVyUAP","task 1815","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEVzUAP","task 1816","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEW0UAP","task 1817","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEW1UAP","task 1818","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEW2UAP","task 1819","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEW3UAP","task 1820","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEW4UAP","task 1821","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEW5UAP","task 1822","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEW6UAP","task 1823","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEW7UAP","task 1824","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEW8UAP","task 1825","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEW9UAP","task 1826","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEWAUA5","task 1827","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEWBUA5","task 1828","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEWCUA5","task 1829","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEWDUA5","task 1830","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEWEUA5","task 1831","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEWFUA5","task 1832","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEWGUA5","task 1833","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEWHUA5","task 1834","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEWIUA5","task 1835","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEWJUA5","task 1836","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEWKUA5","task 1837","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEWLUA5","task 1838","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEWMUA5","task 1839","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEWNUA5","task 1840","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEWOUA5","task 1841","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEWPUA5","task 1842","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEWQUA5","task 1843","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEWRUA5","task 1844","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEWSUA5","task 1845","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEWTUA5","task 1846","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEWUUA5","task 1847","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEWVUA5","task 1848","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEWWUA5","task 1849","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEWXUA5","task 1850","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEWYUA5","task 1851","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEWZUA5","task 1852","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEWaUAP","task 1853","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEWbUAP","task 1854","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEWcUAP","task 1855","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEWdUAP","task 1856","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEWeUAP","task 1857","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEWfUAP","task 1858","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEWgUAP","task 1859","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEWhUAP","task 1860","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEWiUAP","task 1861","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEWjUAP","task 1862","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEWkUAP","task 1863","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEWlUAP","task 1864","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEWmUAP","task 1865","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEWnUAP","task 1866","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEWoUAP","task 1867","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEWpUAP","task 1868","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEWqUAP","task 1869","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEWrUAP","task 1870","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEWsUAP","task 1871","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEWtUAP","task 1872","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEWuUAP","task 1873","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEWvUAP","task 1874","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEWwUAP","task 1875","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEWxUAP","task 1876","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEWyUAP","task 1877","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEWzUAP","task 1878","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEX0UAP","task 1879","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEX1UAP","task 1880","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEX2UAP","task 1881","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEX3UAP","task 1882","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEX4UAP","task 1883","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEX5UAP","task 1884","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEX6UAP","task 1885","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEX7UAP","task 1886","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEX8UAP","task 1887","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEX9UAP","task 1888","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEXAUA5","task 1889","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEXBUA5","task 1890","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEXCUA5","task 1891","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEXDUA5","task 1892","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEXEUA5","task 1893","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEXFUA5","task 1894","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEXGUA5","task 1895","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEXHUA5","task 1896","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEXIUA5","task 1897","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEXJUA5","task 1898","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEXKUA5","task 1899","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEXLUA5","task 1900","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEXMUA5","task 1901","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEXNUA5","task 1902","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEXOUA5","task 1903","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEXPUA5","task 1904","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEXQUA5","task 1905","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLEXRUA5","task 1906","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
