"ID","TASK","WHO ID","WHAT ID","RELATED ASSOCIATION","DUE DATE","TASK SUB TYPE","DESCRIPTION","STATUS","PRIORITY","STATUS"
"00T3C00000GLE1qUAH","task 895","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE1rUAH","task 896","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE1sUAH","task 897","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE1tUAH","task 898","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE1uUAH","task 899","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE1vUAH","task 900","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE1wUAH","task 901","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE1xUAH","task 902","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE1yUAH","task 903","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE1zUAH","task 904","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE20UAH","task 905","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE21UAH","task 906","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE22UAH","task 907","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE23UAH","task 908","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE24UAH","task 909","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE25UAH","task 910","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE26UAH","task 911","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE27UAH","task 912","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE28UAH","task 913","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE29UAH","task 914","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE2AUAX","task 915","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE2BUAX","task 916","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE2CUAX","task 917","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE2DUAX","task 918","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE2EUAX","task 919","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE2FUAX","task 920","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE2GUAX","task 921","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE2HUAX","task 922","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE2IUAX","task 923","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE2JUAX","task 924","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE2KUAX","task 925","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE2LUAX","task 926","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE2MUAX","task 927","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE2NUAX","task 928","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE2OUAX","task 929","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE2PUAX","task 930","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE2QUAX","task 931","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE2RUAX","task 932","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE2SUAX","task 933","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE2TUAX","task 934","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE2UUAX","task 935","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE2VUAX","task 936","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE2WUAX","task 937","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE2XUAX","task 938","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE2YUAX","task 939","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE2ZUAX","task 940","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE2aUAH","task 941","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE2bUAH","task 942","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE2cUAH","task 943","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE2dUAH","task 944","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE2eUAH","task 945","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE2fUAH","task 946","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE2gUAH","task 947","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE2hUAH","task 948","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE2iUAH","task 949","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE2jUAH","task 950","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE2kUAH","task 951","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE2lUAH","task 952","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE2mUAH","task 953","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE2nUAH","task 954","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE2oUAH","task 955","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE2pUAH","task 956","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE2qUAH","task 957","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE2rUAH","task 958","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE2sUAH","task 959","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE2tUAH","task 960","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE2uUAH","task 961","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE2vUAH","task 962","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE2wUAH","task 963","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE2xUAH","task 964","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE2yUAH","task 965","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE2zUAH","task 966","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE30UAH","task 967","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE31UAH","task 968","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE32UAH","task 969","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE33UAH","task 970","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE34UAH","task 971","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE35UAH","task 972","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE36UAH","task 973","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE37UAH","task 974","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE38UAH","task 975","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE39UAH","task 976","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE3AUAX","task 977","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE3BUAX","task 978","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE3CUAX","task 979","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE3DUAX","task 980","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE3EUAX","task 981","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE3FUAX","task 982","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE3GUAX","task 983","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE3HUAX","task 984","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE3IUAX","task 985","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE3JUAX","task 986","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE3KUAX","task 987","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE3LUAX","task 988","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE3MUAX","task 989","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE3NUAX","task 990","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE3OUAX","task 991","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE3PUAX","task 992","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE3QUAX","task 993","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE3RUAX","task 994","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE3SUAX","task 995","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE3TUAX","task 996","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE3UUAX","task 997","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE3VUAX","task 998","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE3WUAX","task 999","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE3XUAX","task 1000","","","0013C00000mXBfsQAG","11/7/2022","task","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE3YUAX","task 1001","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE3ZUAX","task 1002","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE3aUAH","task 1003","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE3bUAH","task 1004","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE3cUAH","task 1005","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE3dUAH","task 1006","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE3eUAH","task 1007","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE3fUAH","task 1008","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE3gUAH","task 1009","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE3hUAH","task 1010","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE3iUAH","task 1011","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE3jUAH","task 1012","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE3kUAH","task 1013","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE3lUAH","task 1014","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE3mUAH","task 1015","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE3nUAH","task 1016","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE3oUAH","task 1017","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE3pUAH","task 1018","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE3qUAH","task 1019","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE3rUAH","task 1020","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE3sUAH","task 1021","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE3tUAH","task 1022","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE3uUAH","task 1023","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE3vUAH","task 1024","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE3wUAH","task 1025","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE3xUAH","task 1026","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE3yUAH","task 1027","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE3zUAH","task 1028","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE40UAH","task 1029","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE41UAH","task 1030","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE42UAH","task 1031","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE43UAH","task 1032","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE44UAH","task 1033","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE45UAH","task 1034","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE46UAH","task 1035","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE47UAH","task 1036","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE48UAH","task 1037","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE49UAH","task 1038","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE4AUAX","task 1039","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE4BUAX","task 1040","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE4CUAX","task 1041","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE4DUAX","task 1042","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE4EUAX","task 1043","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE4FUAX","task 1044","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE4GUAX","task 1045","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE4HUAX","task 1046","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE4IUAX","task 1047","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE4JUAX","task 1048","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE4KUAX","task 1049","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE4LUAX","task 1050","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE4MUAX","task 1051","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE4NUAX","task 1052","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE4OUAX","task 1053","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE4PUAX","task 1054","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE4QUAX","task 1055","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE4RUAX","task 1056","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE4SUAX","task 1057","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE4TUAX","task 1058","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE4UUAX","task 1059","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE4VUAX","task 1060","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE4WUAX","task 1061","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE4XUAX","task 1062","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE4YUAX","task 1063","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE4ZUAX","task 1064","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE4aUAH","task 1065","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE4bUAH","task 1066","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE4cUAH","task 1067","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE4dUAH","task 1068","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE4eUAH","task 1069","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE4fUAH","task 1070","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE4gUAH","task 1071","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
